stage,split,target,source,session_or_direction_index,heldout_class,semantic_permutation,start_index,initial_determinant,final_determinant,objective,gradient_norm,iterations,converged,near_optimal,stopping_criterion,actual_total_starts
A,A,6,5,1,feet,-1,0,-1,-1.000000000000002,0.40950147665324227,1.8984914522139733e-06,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.10 seconds.",4
A,A,6,5,1,feet,-1,1,1,1.0000000000000047,0.4063540043692744,3.360737105475048e-07,28,True,False,"Terminated - min grad norm reached after 28 iterations, 0.16 seconds.",4
A,A,6,5,1,feet,-1,2,1,0.9999999999999987,0.39712892950781065,2.7276553452328246e-06,19,True,True,"Terminated - min grad norm reached after 19 iterations, 0.16 seconds.",4
A,A,6,5,1,feet,-1,3,-1,-0.9999999999999993,0.39728763276493195,6.884417848443364e-06,39,True,False,"Terminated - min grad norm reached after 39 iterations, 0.22 seconds.",4
A,B,6,5,1,feet,-1,0,1,1.0000000000000016,0.344265419818941,9.33690823862183e-07,23,True,False,"Terminated - min grad norm reached after 23 iterations, 0.13 seconds.",4
A,B,6,5,1,feet,-1,1,-1,-0.9999999999999976,0.34406903892540847,2.41016684124678e-07,23,True,False,"Terminated - min grad norm reached after 23 iterations, 0.13 seconds.",4
A,B,6,5,1,feet,-1,2,-1,-0.9999999999999928,0.3402746928317918,1.0022823694959508e-07,41,True,True,"Terminated - min grad norm reached after 41 iterations, 0.23 seconds.",4
A,B,6,5,1,feet,-1,3,1,1.0000000000000093,0.34280437391899354,7.334937249077572e-06,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.08 seconds.",4
A,F,6,5,1,tongue,-1,0,-1,-0.9999999999999951,0.39976204062932996,4.871997148616641e-07,27,True,False,"Terminated - min grad norm reached after 27 iterations, 0.16 seconds.",4
A,F,6,5,1,tongue,-1,1,1,1.0000000000000044,0.39929066243672184,7.914662863293483e-06,24,True,True,"Terminated - min grad norm reached after 24 iterations, 0.17 seconds.",4
A,F,6,5,1,tongue,-1,2,-1,-0.9999999999999989,0.4185866907348158,2.938053545529226e-06,24,True,False,"Terminated - min grad norm reached after 24 iterations, 0.19 seconds.",4
A,F,6,5,1,tongue,-1,3,1,1.000000000000009,0.416567355497899,1.9290025993638198e-07,15,True,False,"Terminated - min grad norm reached after 15 iterations, 0.13 seconds.",4
A,A,6,5,1,tongue,-1,0,-1,-0.9999999999999982,0.5352589733544743,5.930583142359449e-06,24,True,True,"Terminated - min grad norm reached after 24 iterations, 0.16 seconds.",4
A,A,6,5,1,tongue,-1,1,1,1.0,0.5383257130075315,2.9390319254738715e-06,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.18 seconds.",4
A,A,6,5,1,tongue,-1,2,1,0.9999999999999989,0.5593482334807505,3.8587322867009316e-08,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.14 seconds.",4
A,A,6,5,1,tongue,-1,3,-1,-0.9999999999999987,0.5382778522003341,4.093178740049619e-07,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.14 seconds.",4
A,B,6,5,1,tongue,-1,0,-1,-0.9999999999999971,0.45077780884677787,1.4101711179110673e-07,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.15 seconds.",4
A,B,6,5,1,tongue,-1,1,1,1.000000000000002,0.4429955105240118,1.2210536893758602e-06,26,True,True,"Terminated - min grad norm reached after 26 iterations, 0.19 seconds.",4
A,B,6,5,1,tongue,-1,2,1,1.0000000000000058,0.4455645889719523,1.3189489216180246e-06,29,True,False,"Terminated - min grad norm reached after 29 iterations, 0.14 seconds.",4
A,B,6,5,1,tongue,-1,3,-1,-1.0000000000000027,0.44980282812789874,4.4019431514111686e-07,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.11 seconds.",4
A,F,6,7,0,left_hand,-1,0,-1,-1.000000000000003,0.6734201791932322,3.7534321155664157e-06,23,True,False,"Terminated - min grad norm reached after 23 iterations, 0.15 seconds.",4
A,F,6,7,0,left_hand,-1,1,1,1.000000000000007,0.6795326415778957,5.265545386974203e-07,15,True,False,"Terminated - min grad norm reached after 15 iterations, 0.12 seconds.",4
A,F,6,7,0,left_hand,-1,2,1,0.9999999999999949,0.6728281212346436,8.58841603747922e-06,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.17 seconds.",4
A,F,6,7,0,left_hand,-1,3,-1,-1.0000000000000022,0.6642620918231585,9.905886699667815e-06,19,True,True,"Terminated - min grad norm reached after 19 iterations, 0.15 seconds.",4
A,A,6,7,0,left_hand,-1,0,1,1.0000000000000178,0.8196041698800713,9.985287240970175e-09,29,True,True,"Terminated - min grad norm reached after 29 iterations, 0.17 seconds.",4
A,A,6,7,0,left_hand,-1,1,-1,-0.9999999999999996,0.8208396668402822,3.141944431799205e-07,23,True,False,"Terminated - min grad norm reached after 23 iterations, 0.18 seconds.",4
A,A,6,7,0,left_hand,-1,2,1,0.9999999999999976,0.8290258627828202,2.8309681114575894e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.13 seconds.",4
A,A,6,7,0,left_hand,-1,3,-1,-1.0000000000000089,0.8253994371698827,4.809689734260468e-06,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.14 seconds.",4
A,B,6,7,0,left_hand,-1,0,1,1.0000000000000018,0.590423619030824,1.5137015828480904e-08,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.10 seconds.",4
A,B,6,7,0,left_hand,-1,1,-1,-1.000000000000004,0.5796225022237935,1.8683393806058634e-07,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.13 seconds.",4
A,B,6,7,0,left_hand,-1,2,1,0.9999999999999973,0.5814188396364559,3.406283128913764e-06,25,True,False,"Terminated - min grad norm reached after 25 iterations, 0.14 seconds.",4
A,B,6,7,0,left_hand,-1,3,-1,-1.000000000000001,0.5731535538915652,6.401217625108672e-06,27,True,True,"Terminated - min grad norm reached after 27 iterations, 0.15 seconds.",4
A,F,6,7,0,right_hand,-1,0,-1,-0.9999999999999981,0.7486834793863186,2.6154481314223063e-06,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.15 seconds.",4
A,F,6,7,0,right_hand,-1,1,1,1.0000000000000044,0.7447291369247155,3.7351934636253266e-08,19,True,True,"Terminated - min grad norm reached after 19 iterations, 0.12 seconds.",4
A,F,6,7,0,right_hand,-1,2,1,0.9999999999999992,0.7560979127684057,1.6922325944313747e-08,32,True,False,"Terminated - min grad norm reached after 32 iterations, 0.31 seconds.",4
A,F,6,7,0,right_hand,-1,3,-1,-1.0000000000000018,0.7573158997172909,2.968429030704869e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.15 seconds.",4
A,A,6,7,0,right_hand,-1,0,1,1.0000000000000093,1.113130064932033,7.706900265325363e-09,24,True,True,"Terminated - min grad norm reached after 24 iterations, 0.16 seconds.",4
A,A,6,7,0,right_hand,-1,1,-1,-1.0000000000000064,1.1194925864241518,1.6169084562267394e-07,33,True,False,"Terminated - min grad norm reached after 33 iterations, 0.21 seconds.",4
A,A,6,7,0,right_hand,-1,2,-1,-0.9999999999999991,1.1159739657358505,1.2305865560286016e-06,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.16 seconds.",4
A,A,6,7,0,right_hand,-1,3,1,1.0,1.122234468497511,2.3225984411335676e-07,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.10 seconds.",4
A,B,6,7,0,right_hand,-1,0,-1,-1.0000000000000042,0.5995462036918695,2.457195580443132e-07,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.12 seconds.",4
A,B,6,7,0,right_hand,-1,1,1,0.9999999999999982,0.5987116557449131,1.1379121556230735e-06,33,True,False,"Terminated - min grad norm reached after 33 iterations, 0.23 seconds.",4
A,B,6,7,0,right_hand,-1,2,1,1.000000000000007,0.6024650397368216,1.727378247974477e-08,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.11 seconds.",4
A,B,6,7,0,right_hand,-1,3,-1,-1.0000000000000075,0.5893527576418952,6.784138499479858e-09,31,True,True,"Terminated - min grad norm reached after 31 iterations, 0.22 seconds.",4
A,F,6,7,0,feet,-1,0,1,0.9999999999999974,0.6987602588499334,2.8932169436829467e-08,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.15 seconds.",4
A,F,6,7,0,feet,-1,1,-1,-1.000000000000004,0.7001164150752469,7.848300087382661e-08,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.17 seconds.",4
A,F,6,7,0,feet,-1,2,1,0.9999999999999998,0.695382150760158,1.9648211446003425e-06,23,True,True,"Terminated - min grad norm reached after 23 iterations, 0.34 seconds.",4
A,F,6,7,0,feet,-1,3,-1,-1.000000000000003,0.6975973548471014,7.863819594819236e-08,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.20 seconds.",4
A,A,6,7,0,feet,-1,0,1,1.0000000000000047,1.0374213954362692,5.3399990794677446e-06,24,True,False,"Terminated - min grad norm reached after 24 iterations, 0.17 seconds.",4
A,A,6,7,0,feet,-1,1,-1,-1.0000000000000004,1.0364896997540638,7.721719466911467e-08,23,True,False,"Terminated - min grad norm reached after 23 iterations, 0.16 seconds.",4
A,A,6,7,0,feet,-1,2,-1,-1.0000000000000049,1.0238470935298896,5.3969201749386016e-08,25,True,True,"Terminated - min grad norm reached after 25 iterations, 0.17 seconds.",4
A,A,6,7,0,feet,-1,3,1,1.000000000000002,1.0259862844687495,1.0271537436973274e-06,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.16 seconds.",4
A,B,6,7,0,feet,-1,0,1,0.9999999999999979,0.5927298789024014,3.1364254044727966e-07,31,True,False,"Terminated - min grad norm reached after 31 iterations, 0.25 seconds.",4
A,B,6,7,0,feet,-1,1,-1,-1.0000000000000089,0.5927768030136065,1.305151643859325e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.16 seconds.",4
A,B,6,7,0,feet,-1,2,1,1.0000000000000064,0.5922551390065376,4.1460283428028734e-08,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.22 seconds.",4
A,B,6,7,0,feet,-1,3,-1,-0.9999999999999973,0.5909328515767844,4.1822301859467725e-07,18,True,True,"Terminated - min grad norm reached after 18 iterations, 0.17 seconds.",4
A,F,6,7,0,tongue,-1,0,1,1.0000000000000069,0.44907136746345677,8.611778446428785e-06,31,True,False,"Terminated - min grad norm reached after 31 iterations, 0.26 seconds.",4
A,F,6,7,0,tongue,-1,1,-1,-1.0000000000000102,0.44463471600909754,5.683985051571994e-07,29,True,False,"Terminated - min grad norm reached after 29 iterations, 0.33 seconds.",4
A,F,6,7,0,tongue,-1,2,1,1.0000000000000013,0.450194426780739,9.772232291797479e-06,28,True,False,"Terminated - min grad norm reached after 28 iterations, 0.23 seconds.",4
A,F,6,7,0,tongue,-1,3,-1,-0.9999999999999947,0.4422705773768725,5.078548913400538e-06,50,True,True,"Terminated - min grad norm reached after 50 iterations, 0.54 seconds.",4
A,A,6,7,0,tongue,-1,0,1,0.9999999999999962,0.6653525672199228,4.4324481536738814e-07,14,True,False,"Terminated - min grad norm reached after 14 iterations, 0.08 seconds.",4
A,A,6,7,0,tongue,-1,1,-1,-1.0000000000000038,0.6648755549094614,8.078439429068963e-06,14,True,False,"Terminated - min grad norm reached after 14 iterations, 0.11 seconds.",4
A,A,6,7,0,tongue,-1,2,-1,-1.0000000000000069,0.6628234920618072,3.7778573511539294e-08,29,True,True,"Terminated - min grad norm reached after 29 iterations, 0.23 seconds.",4
A,A,6,7,0,tongue,-1,3,1,1.0000000000000049,0.6838263197144201,4.588792634271548e-08,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.19 seconds.",4
A,B,6,7,0,tongue,-1,0,1,1.0,0.43960276243081736,3.396555215745802e-07,23,True,True,"Terminated - min grad norm reached after 23 iterations, 0.15 seconds.",4
A,B,6,7,0,tongue,-1,1,-1,-1.0000000000000044,0.44232615836328026,3.879093355955233e-08,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.14 seconds.",4
A,B,6,7,0,tongue,-1,2,1,1.000000000000003,0.44093360007536664,1.804236613442221e-07,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.16 seconds.",4
A,B,6,7,0,tongue,-1,3,-1,-1.0000000000000036,0.4503291046807067,5.2273453825232194e-06,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.13 seconds.",4
A,F,6,7,1,left_hand,-1,0,1,1.0000000000000089,1.25273529062624,4.797618782717146e-06,31,True,False,"Terminated - min grad norm reached after 31 iterations, 0.30 seconds.",4
A,F,6,7,1,left_hand,-1,1,-1,-1.0000000000000062,1.2522414330466922,7.357837989247341e-06,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.18 seconds.",4
A,F,6,7,1,left_hand,-1,2,-1,-0.9999999999999966,1.2521070306511275,1.1209976085973684e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.14 seconds.",4
A,F,6,7,1,left_hand,-1,3,1,0.9999999999999984,1.2519686709383941,9.056372273362594e-07,22,True,True,"Terminated - min grad norm reached after 22 iterations, 0.24 seconds.",4
A,A,6,7,1,left_hand,-1,0,1,1.0000000000000047,1.096729990368744,6.25754821179918e-06,24,True,False,"Terminated - min grad norm reached after 24 iterations, 0.18 seconds.",4
A,A,6,7,1,left_hand,-1,1,-1,-1.0000000000000044,1.1050509437945002,4.9961443341128e-09,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.21 seconds.",4
A,A,6,7,1,left_hand,-1,2,1,1.0000000000000056,1.0932163970316018,4.566753572686142e-06,14,True,True,"Terminated - min grad norm reached after 14 iterations, 0.10 seconds.",4
A,A,6,7,1,left_hand,-1,3,-1,-1.0000000000000038,1.0968412689005524,4.193111736457348e-06,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.16 seconds.",4
A,B,6,7,1,left_hand,-1,0,-1,-0.9999999999999987,1.5187920622433004,6.9327627571140685e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.11 seconds.",4
A,B,6,7,1,left_hand,-1,1,1,1.000000000000003,1.51854239221897,4.0612169434672365e-08,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.13 seconds.",4
A,B,6,7,1,left_hand,-1,2,1,0.9999999999999998,1.5024663776260763,1.4727094022342301e-06,34,True,True,"Terminated - min grad norm reached after 34 iterations, 0.33 seconds.",4
A,B,6,7,1,left_hand,-1,3,-1,-1.000000000000006,1.5077387067132952,1.7551828424730738e-06,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.11 seconds.",4
A,F,6,7,1,right_hand,-1,0,1,1.0000000000000027,1.2113098186789273,5.908032266751625e-07,19,True,True,"Terminated - min grad norm reached after 19 iterations, 0.09 seconds.",4
A,F,6,7,1,right_hand,-1,1,-1,-1.0000000000000018,1.2183271498657633,9.141155646283221e-07,32,True,False,"Terminated - min grad norm reached after 32 iterations, 0.27 seconds.",4
A,F,6,7,1,right_hand,-1,2,-1,-1.0000000000000016,1.2171388768572688,7.874501946717992e-06,23,True,False,"Terminated - min grad norm reached after 23 iterations, 0.11 seconds.",4
A,F,6,7,1,right_hand,-1,3,1,0.9999999999999921,1.2193872999408164,7.656925631823712e-07,29,True,False,"Terminated - min grad norm reached after 29 iterations, 0.18 seconds.",4
A,A,6,7,1,right_hand,-1,0,-1,-0.9999999999999942,1.0457168676309974,6.43723600758231e-07,22,True,True,"Terminated - min grad norm reached after 22 iterations, 0.13 seconds.",4
A,A,6,7,1,right_hand,-1,1,1,1.0000000000000036,1.0555340923912442,7.171260414292101e-07,25,True,False,"Terminated - min grad norm reached after 25 iterations, 0.11 seconds.",4
A,A,6,7,1,right_hand,-1,2,-1,-0.9999999999999993,1.0832696267568496,4.0971982425585513e-07,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.12 seconds.",4
A,A,6,7,1,right_hand,-1,3,1,1.0000000000000124,1.0782297177581461,6.812415310293628e-07,32,True,False,"Terminated - min grad norm reached after 32 iterations, 0.28 seconds.",4
A,B,6,7,1,right_hand,-1,0,-1,-0.999999999999999,1.4131514009114263,1.259143687845934e-07,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.15 seconds.",4
A,B,6,7,1,right_hand,-1,1,1,1.0000000000000024,1.409882097657386,1.5907855594196723e-07,20,True,True,"Terminated - min grad norm reached after 20 iterations, 0.14 seconds.",4
A,B,6,7,1,right_hand,-1,2,-1,-1.000000000000006,1.4206334605716224,5.971578861517817e-07,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.13 seconds.",4
A,B,6,7,1,right_hand,-1,3,1,1.0000000000000022,1.4174005372014493,2.5054312706811105e-06,27,True,False,"Terminated - min grad norm reached after 27 iterations, 0.18 seconds.",4
A,F,6,7,1,feet,-1,0,1,0.9999999999999999,1.0706798046730017,2.3348809206341433e-07,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.14 seconds.",4
A,F,6,7,1,feet,-1,1,-1,-0.9999999999999987,1.0691062215132978,1.7201009701188959e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.10 seconds.",4
A,F,6,7,1,feet,-1,2,-1,-0.9999999999999986,1.0663191622498625,3.5812952819559424e-06,30,True,False,"Terminated - min grad norm reached after 30 iterations, 0.30 seconds.",4
A,F,6,7,1,feet,-1,3,1,1.0000000000000016,1.0649529943853795,1.61299575593796e-06,27,True,True,"Terminated - min grad norm reached after 27 iterations, 0.18 seconds.",4
A,A,6,7,1,feet,-1,0,1,1.0000000000000018,0.9527263898302992,3.327938524893786e-07,15,True,False,"Terminated - min grad norm reached after 15 iterations, 0.11 seconds.",4
A,A,6,7,1,feet,-1,1,-1,-1.0000000000000024,0.948249945859595,3.4626946225909313e-07,25,True,False,"Terminated - min grad norm reached after 25 iterations, 0.21 seconds.",4
A,A,6,7,1,feet,-1,2,-1,-0.9999999999999988,0.9325485604057194,2.9895079244231216e-08,20,True,True,"Terminated - min grad norm reached after 20 iterations, 0.12 seconds.",4
A,A,6,7,1,feet,-1,3,1,0.9999999999999992,0.9422760283989258,9.328560313159037e-07,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.12 seconds.",4
A,B,6,7,1,feet,-1,0,-1,-1.0000000000000024,1.2011293548203914,1.36012560246366e-08,33,True,False,"Terminated - min grad norm reached after 33 iterations, 0.20 seconds.",4
A,B,6,7,1,feet,-1,1,1,1.0000000000000022,1.1990050774523093,5.577993156905221e-06,20,True,True,"Terminated - min grad norm reached after 20 iterations, 0.10 seconds.",4
A,B,6,7,1,feet,-1,2,-1,-1.000000000000002,1.2251288620267107,5.550793082845692e-06,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.12 seconds.",4
A,B,6,7,1,feet,-1,3,1,1.0000000000000053,1.2248856990687311,4.319114787798785e-06,30,True,False,"Terminated - min grad norm reached after 30 iterations, 0.22 seconds.",4
A,F,6,7,1,tongue,-1,0,-1,-1.0000000000000073,0.6557614198466297,1.5938994062503783e-07,19,True,True,"Terminated - min grad norm reached after 19 iterations, 0.18 seconds.",4
