position_0,position_1,position_2,position_3,position_4,trial_uid
1,2,0,3,4,S08_1test_T090
3,2,0,4,1,S08_1test_T091
4,2,3,1,0,S08_1test_T092
2,4,1,0,3,S08_1test_T093
3,2,0,4,1,S08_1test_T094
2,4,1,0,3,S08_1test_T095
2,4,3,1,0,S08_1test_T096
4,0,2,1,3,S08_1test_T097
0,1,4,2,3,S08_1test_T098
3,0,4,2,1,S08_1test_T099
4,2,0,3,1,S08_1test_T100
1,3,2,0,4,S08_1test_T101
0,3,4,1,2,S08_1test_T102
4,1,0,3,2,S08_1test_T103
1,4,3,0,2,S08_1test_T104
2,3,4,0,1,S08_1test_T105
2,1,3,4,0,S08_1test_T106
1,0,4,2,3,S08_1test_T107
3,4,0,2,1,S08_1test_T108
1,0,2,4,3,S08_1test_T109
4,0,3,2,1,S08_1test_T110
2,3,0,1,4,S08_1test_T111
3,1,0,4,2,S08_1test_T112
1,0,4,3,2,S08_1test_T113
0,4,2,3,1,S08_1test_T114
4,2,3,1,0,S08_1test_T115
4,0,1,3,2,S08_1test_T116
3,1,4,2,0,S08_1test_T117
0,2,4,3,1,S08_1test_T118
2,0,1,4,3,S08_1test_T119
0,4,3,2,1,S08_1test_T120
4,1,3,2,0,S08_1test_T121
4,1,0,2,3,S08_1test_T122
0,1,3,2,4,S08_1test_T123
3,1,0,4,2,S08_1test_T124
3,2,4,1,0,S08_1test_T125
0,4,2,3,1,S08_1test_T126
3,2,1,4,0,S08_1test_T127
1,0,2,3,4,S08_1test_T128
3,4,0,2,1,S08_1test_T129
1,3,0,4,2,S08_1test_T130
0,4,3,1,2,S08_1test_T131
1,3,0,2,4,S08_1test_T132
3,0,1,4,2,S08_1test_T133
4,2,0,3,1,S08_1test_T134
2,3,1,0,4,S08_1test_T135
0,3,1,4,2,S08_1test_T136
0,4,1,2,3,S08_1test_T137
1,2,4,3,0,S08_1test_T138
3,1,4,0,2,S08_1test_T139
4,2,1,3,0,S08_1test_T140
2,4,1,0,3,S08_1test_T141
3,2,0,4,1,S08_1test_T142
0,4,2,3,1,S08_1test_T143
4,3,0,1,2,S08_1test_T144
4,2,1,3,0,S08_1test_T145
0,4,3,1,2,S08_1test_T146
2,3,0,1,4,S08_1test_T147
2,3,1,0,4,S08_1test_T148
3,1,2,0,4,S08_1test_T149
0,3,4,1,2,S08_1test_T150
3,4,1,2,0,S08_1test_T151
2,3,4,0,1,S08_1test_T152
4,1,3,2,0,S08_1test_T153
2,0,4,3,1,S08_1test_T154
4,1,3,2,0,S08_1test_T155
1,4,0,3,2,S08_1test_T156
0,2,3,4,1,S08_1test_T157
4,3,1,0,2,S08_1test_T158
3,4,0,1,2,S08_1test_T159
2,4,1,3,0,S08_1test_T160
1,0,2,4,3,S08_1test_T161
1,3,4,0,2,S08_1test_T162
1,2,0,4,3,S08_1test_T163
1,4,3,0,2,S08_1test_T164
0,1,3,2,4,S08_1test_T165
4,2,3,0,1,S08_1test_T166
0,3,4,2,1,S08_1test_T167
0,2,4,3,1,S08_1test_T168
4,2,3,1,0,S08_1test_T169
1,2,4,0,3,S08_1test_T170
0,2,3,4,1,S08_1test_T171
2,4,3,1,0,S08_1test_T172
1,2,3,0,4,S08_1test_T173
1,4,3,0,2,S08_1test_T174
1,0,4,2,3,S08_1test_T175
4,0,1,2,3,S08_1test_T176
1,3,0,4,2,S08_1test_T177
4,1,2,0,3,S08_1test_T178
2,4,0,3,1,S08_1test_T179
0,2,1,3,4,S08_1test_T180
1,3,0,4,2,S08_1test_T181
1,0,3,4,2,S08_1test_T182
2,3,0,4,1,S08_1test_T183
4,1,2,3,0,S08_1test_T184
0,4,3,1,2,S08_1test_T185
2,0,4,3,1,S08_1test_T186
1,2,0,4,3,S08_1test_T187
0,3,2,1,4,S08_1test_T188
2,4,3,1,0,S08_1test_T189
4,2,0,1,3,S08_1test_T190
1,2,0,4,3,S08_1test_T191
1,3,4,0,2,S08_1test_T192
2,3,1,4,0,S08_1test_T193
0,3,2,1,4,S08_1test_T194
1,3,0,4,2,S08_1test_T195
1,2,0,4,3,S08_1test_T196
0,3,4,2,1,S08_1test_T197
2,0,3,1,4,S08_1test_T198
1,2,3,0,4,S08_1test_T199
2,1,4,0,3,S08_1test_T200
1,0,3,2,4,S08_1test_T201
1,2,3,4,0,S08_1test_T202
2,1,4,3,0,S08_1test_T203
4,1,0,2,3,S08_1test_T204
1,0,3,4,2,S08_1test_T205
3,0,4,1,2,S08_1test_T206
4,1,3,0,2,S08_1test_T207
0,1,4,3,2,S08_1test_T208
4,0,2,1,3,S08_1test_T209
4,3,0,2,1,S08_1test_T210
3,1,2,4,0,S08_1test_T211
2,1,0,4,3,S08_1test_T212
0,2,1,4,3,S08_1test_T213
4,0,3,2,1,S08_1test_T214
4,1,2,0,3,S08_1test_T215
0,3,4,2,1,S08_1test_T216
4,1,2,0,3,S08_1test_T217
1,0,4,2,3,S08_1test_T218
1,0,3,4,2,S08_1test_T219
1,2,3,4,0,S08_1test_T220
0,3,4,2,1,S08_1test_T221
1,2,4,3,0,S08_1test_T222
1,3,4,0,2,S08_1test_T223
3,2,0,4,1,S08_1test_T224
3,2,0,1,4,S08_1test_T225
4,2,1,3,0,S08_1test_T226
2,0,3,1,4,S08_1test_T227
4,3,2,0,1,S08_1test_T228
3,1,0,2,4,S08_1test_T229
3,4,2,0,1,S08_1test_T230
0,2,3,4,1,S08_1test_T231
0,3,4,1,2,S08_1test_T232
1,3,2,0,4,S08_1test_T233
4,0,3,1,2,S08_1test_T234
1,2,4,0,3,S08_1test_T235
4,3,0,1,2,S08_1test_T236
3,4,0,1,2,S08_1test_T237
3,2,0,1,4,S08_1test_T238
3,2,4,1,0,S08_1test_T239
4,1,0,2,3,S08_1test_T240
1,2,3,0,4,S08_1test_T241
2,1,4,0,3,S08_1test_T242
2,4,1,3,0,S08_1test_T243
0,1,3,2,4,S08_1test_T244
4,0,2,1,3,S08_1test_T245
1,0,4,2,3,S08_1test_T246
0,1,3,4,2,S08_1test_T247
2,4,1,0,3,S08_1test_T248
3,2,4,0,1,S08_1test_T249
3,4,1,0,2,S08_1test_T250
2,0,4,3,1,S08_1test_T251
1,2,4,0,3,S08_1test_T252
0,3,4,2,1,S08_1test_T253
2,3,0,1,4,S08_1test_T254
4,1,2,3,0,S08_1test_T255
2,4,3,0,1,S08_1test_T256
0,3,2,1,4,S08_1test_T257
3,4,2,0,1,S08_1test_T258
4,3,1,0,2,S08_1test_T259
3,0,2,1,4,S08_1test_T260
3,2,4,0,1,S08_1test_T261
1,3,4,0,2,S08_1test_T262
1,2,0,3,4,S08_1test_T263
1,4,0,2,3,S08_1test_T264
4,1,2,0,3,S08_1test_T265
2,3,0,4,1,S08_1test_T266
1,3,0,2,4,S08_1test_T267
3,2,1,4,0,S08_1test_T268
0,3,4,1,2,S08_1test_T269
4,0,2,3,1,S08_1test_T270
4,2,1,0,3,S08_1test_T271
4,0,1,3,2,S08_1test_T272
3,2,4,1,0,S08_1test_T273
4,0,2,3,1,S08_1test_T274
2,1,0,3,4,S08_1test_T275
3,4,0,2,1,S08_1test_T276
3,0,2,4,1,S08_1test_T277
1,0,4,2,3,S08_1test_T278
2,1,4,3,0,S08_1test_T279
1,3,2,0,4,S08_1test_T280
2,1,0,4,3,S08_1test_T281
2,3,0,4,1,S08_1test_T282
1,4,3,2,0,S08_1test_T283
0,2,4,1,3,S08_1test_T284
1,4,0,2,3,S08_1test_T285
3,2,0,1,4,S08_1test_T286
4,1,0,2,3,S08_1test_T287
4,0,3,1,2,S08_1test_T288
3,0,1,4,2,S09_0train_T001
4,3,2,1,0,S09_0train_T002
3,0,4,1,2,S09_0train_T003
3,2,0,4,1,S09_0train_T004
0,2,1,4,3,S09_0train_T005
1,4,0,2,3,S09_0train_T006
2,4,0,3,1,S09_0train_T007
1,3,4,0,2,S09_0train_T008
0,4,3,2,1,S09_0train_T009
4,0,3,1,2,S09_0train_T010
1,0,4,3,2,S09_0train_T011
3,4,1,2,0,S09_0train_T012
4,1,2,0,3,S09_0train_T013
2,1,0,4,3,S09_0train_T014
2,4,0,3,1,S09_0train_T015
3,2,4,1,0,S09_0train_T016
1,4,2,0,3,S09_0train_T017
3,1,2,4,0,S09_0train_T018
0,4,1,2,3,S09_0train_T019
0,1,4,3,2,S09_0train_T020
4,1,3,0,2,S09_0train_T021
1,0,3,2,4,S09_0train_T022
0,4,2,1,3,S09_0train_T023
1,2,3,0,4,S09_0train_T024
4,3,2,0,1,S09_0train_T025
2,1,4,0,3,S09_0train_T026
3,0,1,2,4,S09_0train_T027
3,2,1,0,4,S09_0train_T028
0,1,3,4,2,S09_0train_T029
4,0,2,1,3,S09_0train_T030
0,4,3,2,1,S09_0train_T031
0,3,1,4,2,S09_0train_T032
3,0,1,4,2,S09_0train_T033
4,2,1,0,3,S09_0train_T034
3,0,1,2,4,S09_0train_T035
1,3,4,2,0,S09_0train_T036
1,3,0,4,2,S09_0train_T037
1,2,0,3,4,S09_0train_T038
0,2,1,3,4,S09_0train_T039
4,2,3,1,0,S09_0train_T040
4,1,0,2,3,S09_0train_T041
2,1,0,4,3,S09_0train_T042
3,2,1,4,0,S09_0train_T043
2,3,0,1,4,S09_0train_T044
2,1,4,3,0,S09_0train_T045
3,0,2,4,1,S09_0train_T046
1,3,2,4,0,S09_0train_T047
4,1,0,3,2,S09_0train_T048
3,0,4,1,2,S09_0train_T049
3,1,0,2,4,S09_0train_T050
3,0,4,1,2,S09_0train_T051
2,0,3,1,4,S09_0train_T052
4,1,0,2,3,S09_0train_T053
4,1,2,0,3,S09_0train_T054
0,4,2,1,3,S09_0train_T055
0,1,2,4,3,S09_0train_T056
4,1,2,0,3,S09_0train_T057
0,3,4,1,2,S09_0train_T058
4,2,0,1,3,S09_0train_T059
2,0,4,3,1,S09_0train_T060
3,4,2,0,1,S09_0train_T061
4,0,1,2,3,S09_0train_T062
2,1,3,4,0,S09_0train_T063
2,4,1,0,3,S09_0train_T064
0,3,2,1,4,S09_0train_T065
2,1,0,3,4,S09_0train_T066
2,4,3,1,0,S09_0train_T067
4,0,2,1,3,S09_0train_T068
4,2,0,3,1,S09_0train_T069
4,0,2,1,3,S09_0train_T070
4,1,2,3,0,S09_0train_T071
4,1,3,0,2,S09_0train_T072
1,0,2,4,3,S09_0train_T073
1,0,4,3,2,S09_0train_T074
3,0,2,1,4,S09_0train_T075
2,3,0,4,1,S09_0train_T076
1,0,2,3,4,S09_0train_T077
3,4,0,2,1,S09_0train_T078
1,2,0,3,4,S09_0train_T079
3,1,0,2,4,S09_0train_T080
3,0,2,4,1,S09_0train_T081
3,2,0,1,4,S09_0train_T082
0,4,1,3,2,S09_0train_T083
3,4,2,1,0,S09_0train_T084
3,4,2,0,1,S09_0train_T085
1,2,4,0,3,S09_0train_T086
3,1,2,4,0,S09_0train_T087
4,2,3,1,0,S09_0train_T088
1,3,0,4,2,S09_0train_T089
1,4,0,3,2,S09_0train_T090
0,3,1,4,2,S09_0train_T091
1,4,0,3,2,S09_0train_T092
2,1,0,4,3,S09_0train_T093
1,0,3,4,2,S09_0train_T094
4,1,3,0,2,S09_0train_T095
3,0,4,2,1,S09_0train_T096
2,1,0,3,4,S09_0train_T097
4,3,1,2,0,S09_0train_T098
1,2,3,4,0,S09_0train_T099
3,1,0,4,2,S09_0train_T100
0,3,2,4,1,S09_0train_T101
2,1,0,3,4,S09_0train_T102
1,3,4,2,0,S09_0train_T103
1,0,2,4,3,S09_0train_T104
2,3,1,4,0,S09_0train_T105
2,4,3,1,0,S09_0train_T106
2,1,3,0,4,S09_0train_T107
0,2,3,4,1,S09_0train_T108
1,0,2,4,3,S09_0train_T109
4,0,3,2,1,S09_0train_T110
3,0,4,1,2,S09_0train_T111
0,4,1,2,3,S09_0train_T112
1,2,4,0,3,S09_0train_T113
1,2,3,0,4,S09_0train_T114
1,3,4,2,0,S09_0train_T115
1,4,2,0,3,S09_0train_T116
4,1,0,3,2,S09_0train_T117
4,2,0,3,1,S09_0train_T118
2,0,1,4,3,S09_0train_T119
0,4,3,2,1,S09_0train_T120
2,1,4,0,3,S09_0train_T121
3,1,4,2,0,S09_0train_T122
3,1,4,0,2,S09_0train_T123
4,2,0,3,1,S09_0train_T124
1,0,4,2,3,S09_0train_T125
2,4,3,0,1,S09_0train_T126
3,2,4,1,0,S09_0train_T127
3,1,2,0,4,S09_0train_T128
2,1,3,0,4,S09_0train_T129
3,4,2,1,0,S09_0train_T130
0,4,3,2,1,S09_0train_T131
0,3,1,2,4,S09_0train_T132
1,3,0,2,4,S09_0train_T133
3,2,0,4,1,S09_0train_T134
0,2,1,3,4,S09_0train_T135
3,4,0,2,1,S09_0train_T136
1,0,4,2,3,S09_0train_T137
2,0,4,1,3,S09_0train_T138
2,3,1,4,0,S09_0train_T139
1,3,2,0,4,S09_0train_T140
1,2,3,0,4,S09_0train_T141
0,3,4,1,2,S09_0train_T142
2,4,0,1,3,S09_0train_T143
2,3,0,4,1,S09_0train_T144
2,0,1,4,3,S09_0train_T145
0,4,1,2,3,S09_0train_T146
4,0,1,3,2,S09_0train_T147
1,2,0,4,3,S09_0train_T148
4,2,0,1,3,S09_0train_T149
0,4,3,2,1,S09_0train_T150
3,0,4,1,2,S09_0train_T151
0,4,1,3,2,S09_0train_T152
3,1,0,4,2,S09_0train_T153
1,2,0,3,4,S09_0train_T154
1,4,3,2,0,S09_0train_T155
1,2,4,0,3,S09_0train_T156
2,0,4,1,3,S09_0train_T157
1,3,4,0,2,S09_0train_T158
0,2,4,3,1,S09_0train_T159
2,4,0,3,1,S09_0train_T160
3,1,0,2,4,S09_0train_T161
4,1,0,3,2,S09_0train_T162
3,2,0,1,4,S09_0train_T163
0,2,1,3,4,S09_0train_T164
1,0,3,4,2,S09_0train_T165
0,3,1,4,2,S09_0train_T166
4,0,3,1,2,S09_0train_T167
4,2,3,1,0,S09_0train_T168
2,3,0,1,4,S09_0train_T169
3,2,1,4,0,S09_0train_T170
4,0,3,2,1,S09_0train_T171
0,2,1,3,4,S09_0train_T172
3,1,4,0,2,S09_0train_T173
2,0,4,3,1,S09_0train_T174
0,3,2,4,1,S09_0train_T175
1,0,2,4,3,S09_0train_T176
4,2,1,3,0,S09_0train_T177
2,0,1,4,3,S09_0train_T178
4,3,0,2,1,S09_0train_T179
1,2,4,0,3,S09_0train_T180
3,4,1,0,2,S09_0train_T181
2,3,4,0,1,S09_0train_T182
2,1,0,3,4,S09_0train_T183
1,0,2,3,4,S09_0train_T184
2,4,0,1,3,S09_0train_T185
0,1,4,2,3,S09_0train_T186
1,2,3,4,0,S09_0train_T187
2,4,0,1,3,S09_0train_T188
0,4,2,3,1,S09_0train_T189
0,1,4,3,2,S09_0train_T190
2,3,0,1,4,S09_0train_T191
2,0,4,1,3,S09_0train_T192
0,1,3,4,2,S09_0train_T193
2,3,0,4,1,S09_0train_T194
1,2,0,3,4,S09_0train_T195
1,4,3,2,0,S09_0train_T196
3,1,0,2,4,S09_0train_T197
3,0,4,2,1,S09_0train_T198
0,2,1,3,4,S09_0train_T199
4,1,3,0,2,S09_0train_T200
3,1,0,2,4,S09_0train_T201
2,1,4,3,0,S09_0train_T202
0,3,4,1,2,S09_0train_T203
3,4,1,2,0,S09_0train_T204
4,3,0,1,2,S09_0train_T205
0,3,2,4,1,S09_0train_T206
0,3,2,4,1,S09_0train_T207
0,1,4,2,3,S09_0train_T208
1,3,4,0,2,S09_0train_T209
3,0,4,2,1,S09_0train_T210
4,1,2,0,3,S09_0train_T211
3,1,4,0,2,S09_0train_T212
2,0,4,1,3,S09_0train_T213
4,0,2,3,1,S09_0train_T214
1,0,4,2,3,S09_0train_T215
3,2,0,1,4,S09_0train_T216
3,4,2,0,1,S09_0train_T217
0,2,1,4,3,S09_0train_T218
1,4,2,3,0,S09_0train_T219
0,4,1,3,2,S09_0train_T220
0,1,4,2,3,S09_0train_T221
4,0,1,2,3,S09_0train_T222
2,4,0,3,1,S09_0train_T223
1,2,4,3,0,S09_0train_T224
3,0,2,4,1,S09_0train_T225
0,4,1,2,3,S09_0train_T226
1,4,3,2,0,S09_0train_T227
1,0,2,4,3,S09_0train_T228
2,0,3,4,1,S09_0train_T229
0,1,3,4,2,S09_0train_T230
0,2,1,3,4,S09_0train_T231
1,4,0,3,2,S09_0train_T232
4,1,2,3,0,S09_0train_T233
2,3,4,1,0,S09_0train_T234
4,2,3,0,1,S09_0train_T235
2,1,4,0,3,S09_0train_T236
1,2,4,3,0,S09_0train_T237
2,0,1,3,4,S09_0train_T238
1,0,2,4,3,S09_0train_T239
1,0,4,3,2,S09_0train_T240
0,2,4,1,3,S09_0train_T241
0,2,1,4,3,S09_0train_T242
2,4,3,0,1,S09_0train_T243
4,1,0,3,2,S09_0train_T244
1,4,0,2,3,S09_0train_T245
1,2,0,4,3,S09_0train_T246
2,3,4,1,0,S09_0train_T247
3,2,4,1,0,S09_0train_T248
4,1,3,0,2,S09_0train_T249
2,1,3,4,0,S09_0train_T250
0,3,2,4,1,S09_0train_T251
2,1,4,0,3,S09_0train_T252
3,0,4,1,2,S09_0train_T253
4,2,3,0,1,S09_0train_T254
1,2,0,3,4,S09_0train_T255
2,0,4,1,3,S09_0train_T256
0,2,4,3,1,S09_0train_T257
2,4,3,0,1,S09_0train_T258
3,0,1,2,4,S09_0train_T259
3,0,1,4,2,S09_0train_T260
4,2,0,1,3,S09_0train_T261
4,0,2,3,1,S09_0train_T262
4,1,2,3,0,S09_0train_T263
3,4,1,0,2,S09_0train_T264
3,0,2,4,1,S09_0train_T265
4,0,3,1,2,S09_0train_T266
4,1,0,2,3,S09_0train_T267
0,2,4,3,1,S09_0train_T268
0,2,4,1,3,S09_0train_T269
0,4,1,2,3,S09_0train_T270
3,1,4,2,0,S09_0train_T271
3,4,0,2,1,S09_0train_T272
2,3,4,0,1,S09_0train_T273
4,2,1,0,3,S09_0train_T274
3,1,2,4,0,S09_0train_T275
4,0,1,3,2,S09_0train_T276
0,4,1,3,2,S09_0train_T277
2,4,1,0,3,S09_0train_T278
0,1,4,3,2,S09_0train_T279
1,2,3,4,0,S09_0train_T280
3,2,0,4,1,S09_0train_T281
4,0,1,3,2,S09_0train_T282
4,0,1,2,3,S09_0train_T283
3,0,2,1,4,S09_0train_T284
4,3,1,2,0,S09_0train_T285
1,2,3,4,0,S09_0train_T286
0,3,1,2,4,S09_0train_T287
0,1,4,2,3,S09_0train_T288
2,1,4,0,3,S09_1test_T001
4,1,3,0,2,S09_1test_T002
3,0,2,4,1,S09_1test_T003
3,2,0,1,4,S09_1test_T004
2,3,4,1,0,S09_1test_T005
0,3,1,2,4,S09_1test_T006
0,1,4,3,2,S09_1test_T007
2,0,3,1,4,S09_1test_T008
1,2,0,4,3,S09_1test_T009
1,0,2,4,3,S09_1test_T010
3,1,0,2,4,S09_1test_T011
3,1,0,4,2,S09_1test_T012
1,3,2,0,4,S09_1test_T013
4,3,2,0,1,S09_1test_T014
2,4,1,3,0,S09_1test_T015
0,3,4,2,1,S09_1test_T016
0,1,2,4,3,S09_1test_T017
0,4,2,3,1,S09_1test_T018
1,4,3,2,0,S09_1test_T019
0,2,1,3,4,S09_1test_T020
2,0,4,3,1,S09_1test_T021
3,2,4,1,0,S09_1test_T022
0,4,3,1,2,S09_1test_T023
0,4,2,1,3,S09_1test_T024
3,1,2,0,4,S09_1test_T025
3,0,2,4,1,S09_1test_T026
4,1,0,3,2,S09_1test_T027
1,0,2,4,3,S09_1test_T028
3,1,2,4,0,S09_1test_T029
2,1,3,4,0,S09_1test_T030
1,4,0,3,2,S09_1test_T031
3,4,1,2,0,S09_1test_T032
2,1,0,3,4,S09_1test_T033
3,2,1,0,4,S09_1test_T034
0,4,3,1,2,S09_1test_T035
0,1,3,4,2,S09_1test_T036
3,4,1,2,0,S09_1test_T037
0,1,4,2,3,S09_1test_T038
1,3,2,4,0,S09_1test_T039
3,1,2,0,4,S09_1test_T040
0,1,3,2,4,S09_1test_T041
1,4,0,2,3,S09_1test_T042
0,3,4,1,2,S09_1test_T043
3,4,1,0,2,S09_1test_T044
2,1,0,4,3,S09_1test_T045
1,3,2,0,4,S09_1test_T046
1,4,0,2,3,S09_1test_T047
3,4,1,2,0,S09_1test_T048
2,0,4,1,3,S09_1test_T049
2,4,0,1,3,S09_1test_T050
4,3,2,0,1,S09_1test_T051
4,1,3,0,2,S09_1test_T052
1,3,2,4,0,S09_1test_T053
2,3,0,4,1,S09_1test_T054
2,3,1,4,0,S09_1test_T055
3,1,4,0,2,S09_1test_T056
4,0,3,1,2,S09_1test_T057
2,3,4,1,0,S09_1test_T058
4,3,0,1,2,S09_1test_T059
1,0,2,4,3,S09_1test_T060
2,3,0,4,1,S09_1test_T061
4,1,0,2,3,S09_1test_T062
2,4,1,3,0,S09_1test_T063
0,2,4,1,3,S09_1test_T064
2,0,1,4,3,S09_1test_T065
1,0,2,4,3,S09_1test_T066
3,4,0,1,2,S09_1test_T067
0,2,3,4,1,S09_1test_T068
3,4,1,0,2,S09_1test_T069
4,0,1,2,3,S09_1test_T070
1,4,3,0,2,S09_1test_T071
3,4,2,1,0,S09_1test_T072
4,0,3,2,1,S09_1test_T073
2,0,3,1,4,S09_1test_T074
4,1,3,2,0,S09_1test_T075
1,3,0,4,2,S09_1test_T076
2,3,1,4,0,S09_1test_T077
4,3,1,2,0,S09_1test_T078
2,0,4,1,3,S09_1test_T079
3,1,2,4,0,S09_1test_T080
0,1,3,4,2,S09_1test_T081
4,0,2,1,3,S09_1test_T082
4,1,0,3,2,S09_1test_T083
1,2,3,4,0,S09_1test_T084
1,2,0,4,3,S09_1test_T085
4,3,1,0,2,S09_1test_T086
0,4,2,1,3,S09_1test_T087
1,2,3,0,4,S09_1test_T088
0,2,3,1,4,S09_1test_T089
2,0,3,4,1,S09_1test_T090
3,0,4,1,2,S09_1test_T091
4,0,3,2,1,S09_1test_T092
4,1,0,2,3,S09_1test_T093
1,4,3,0,2,S09_1test_T094
1,0,3,4,2,S09_1test_T095
3,0,2,1,4,S09_1test_T096
1,3,2,4,0,S09_1test_T097
3,0,1,4,2,S09_1test_T098
3,2,4,1,0,S09_1test_T099
2,0,1,3,4,S09_1test_T100
3,1,0,2,4,S09_1test_T101
1,2,4,0,3,S09_1test_T102
1,4,2,3,0,S09_1test_T103
4,1,0,3,2,S09_1test_T104
2,1,3,4,0,S09_1test_T105
4,0,1,2,3,S09_1test_T106
2,1,4,0,3,S09_1test_T107
1,0,2,4,3,S09_1test_T108
0,3,4,2,1,S09_1test_T109
1,3,2,0,4,S09_1test_T110
0,1,2,4,3,S09_1test_T111
2,0,4,3,1,S09_1test_T112
4,1,3,0,2,S09_1test_T113
4,3,2,1,0,S09_1test_T114
1,0,4,3,2,S09_1test_T115
4,1,0,2,3,S09_1test_T116
0,3,1,2,4,S09_1test_T117
1,4,3,0,2,S09_1test_T118
2,4,1,0,3,S09_1test_T119
4,2,0,3,1,S09_1test_T120
3,4,2,0,1,S09_1test_T121
3,0,1,2,4,S09_1test_T122
1,4,2,3,0,S09_1test_T123
0,2,3,4,1,S09_1test_T124
4,3,1,0,2,S09_1test_T125
2,3,1,4,0,S09_1test_T126
4,3,1,0,2,S09_1test_T127
1,3,2,4,0,S09_1test_T128
0,4,3,2,1,S09_1test_T129
1,0,4,3,2,S09_1test_T130
2,3,0,4,1,S09_1test_T131
2,4,3,0,1,S09_1test_T132
3,4,0,2,1,S09_1test_T133
2,4,0,1,3,S09_1test_T134
1,4,3,2,0,S09_1test_T135
1,3,2,0,4,S09_1test_T136
2,4,0,3,1,S09_1test_T137
1,3,0,2,4,S09_1test_T138
2,1,3,4,0,S09_1test_T139
2,4,0,3,1,S09_1test_T140
1,3,0,2,4,S09_1test_T141
1,2,4,3,0,S09_1test_T142
4,2,0,1,3,S09_1test_T143
0,3,4,2,1,S09_1test_T144
4,2,1,3,0,S09_1test_T145
4,0,2,1,3,S09_1test_T146
0,1,3,4,2,S09_1test_T147
4,2,0,3,1,S09_1test_T148
4,2,1,3,0,S09_1test_T149
0,2,4,3,1,S09_1test_T150
2,1,3,4,0,S09_1test_T151
4,3,0,1,2,S09_1test_T152
3,4,2,1,0,S09_1test_T153
1,2,3,0,4,S09_1test_T154
0,1,4,3,2,S09_1test_T155
0,4,3,1,2,S09_1test_T156
3,2,0,1,4,S09_1test_T157
1,0,2,3,4,S09_1test_T158
0,3,1,4,2,S09_1test_T159
4,0,1,3,2,S09_1test_T160
1,0,3,2,4,S09_1test_T161
4,2,1,3,0,S09_1test_T162
2,4,1,0,3,S09_1test_T163
2,0,4,3,1,S09_1test_T164
2,4,1,3,0,S09_1test_T165
0,2,1,3,4,S09_1test_T166
4,2,1,3,0,S09_1test_T167
3,2,0,4,1,S09_1test_T168
0,3,1,2,4,S09_1test_T169
0,2,3,1,4,S09_1test_T170
1,2,0,4,3,S09_1test_T171
2,0,3,4,1,S09_1test_T172
2,1,4,3,0,S09_1test_T173
3,0,4,1,2,S09_1test_T174
2,0,4,1,3,S09_1test_T175
1,0,2,4,3,S09_1test_T176
4,2,0,1,3,S09_1test_T177
4,2,3,0,1,S09_1test_T178
2,4,3,0,1,S09_1test_T179
0,2,1,4,3,S09_1test_T180
2,3,4,0,1,S09_1test_T181
2,3,4,0,1,S09_1test_T182
3,0,2,4,1,S09_1test_T183
0,4,3,2,1,S09_1test_T184
1,2,0,4,3,S09_1test_T185
2,0,1,3,4,S09_1test_T186
2,4,1,3,0,S09_1test_T187
4,1,2,3,0,S09_1test_T188
3,0,2,4,1,S09_1test_T189
4,1,2,0,3,S09_1test_T190
1,0,3,4,2,S09_1test_T191
1,3,2,0,4,S09_1test_T192
0,4,3,2,1,S09_1test_T193
0,3,1,4,2,S09_1test_T194
2,0,4,1,3,S09_1test_T195
0,3,4,2,1,S09_1test_T196
2,3,4,0,1,S09_1test_T197
1,4,3,0,2,S09_1test_T198
0,4,3,2,1,S09_1test_T199
0,4,3,2,1,S09_1test_T200
1,3,2,4,0,S09_1test_T201
2,0,4,3,1,S09_1test_T202
2,1,4,3,0,S09_1test_T203
3,1,4,2,0,S09_1test_T204
4,0,2,1,3,S09_1test_T205
3,0,2,1,4,S09_1test_T206
3,4,0,2,1,S09_1test_T207
2,4,0,1,3,S09_1test_T208
0,1,3,2,4,S09_1test_T209
4,0,2,3,1,S09_1test_T210
4,1,2,3,0,S09_1test_T211
4,1,3,0,2,S09_1test_T212
1,2,0,4,3,S09_1test_T213
1,4,2,3,0,S09_1test_T214
0,2,4,1,3,S09_1test_T215
3,1,2,4,0,S09_1test_T216
4,2,0,3,1,S09_1test_T217
4,1,0,2,3,S09_1test_T218
2,3,0,1,4,S09_1test_T219
0,3,2,1,4,S09_1test_T220
3,4,0,1,2,S09_1test_T221
1,0,4,2,3,S09_1test_T222
1,2,4,0,3,S09_1test_T223
3,2,0,1,4,S09_1test_T224
4,2,3,0,1,S09_1test_T225
0,3,4,2,1,S09_1test_T226
1,0,3,4,2,S09_1test_T227
2,3,4,0,1,S09_1test_T228
3,2,4,0,1,S09_1test_T229
0,3,1,4,2,S09_1test_T230
3,1,4,2,0,S09_1test_T231
2,0,1,3,4,S09_1test_T232
3,1,4,2,0,S09_1test_T233
1,0,3,2,4,S09_1test_T234
0,2,3,1,4,S09_1test_T235
3,2,0,4,1,S09_1test_T236
4,1,3,0,2,S09_1test_T237
0,2,1,4,3,S09_1test_T238
1,4,3,0,2,S09_1test_T239
4,1,0,2,3,S09_1test_T240
1,0,3,4,2,S09_1test_T241
4,1,0,3,2,S09_1test_T242
3,0,1,2,4,S09_1test_T243
1,2,4,3,0,S09_1test_T244
1,0,2,3,4,S09_1test_T245
4,3,1,2,0,S09_1test_T246
4,1,3,2,0,S09_1test_T247
2,3,4,1,0,S09_1test_T248
